strategy,symbols,emaFast,emaSlow,minRsi,maxRsi,minVolumeFactor,maxVolumeFactor,atrStop,atrTake,trainTrades,trainNetPnl,trainPF,trainWinRate,trainMaxDD,testTrades,testNetPnl,testPF,testWinRate,testMaxDD,score,candidate
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","58","1.2","N/A","1","2","0","0","N/A","0","0","2","-2","0","0","1.11","-5.11","false"
"trendMomentum","ETH-USDT","9","21","45","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendMomentum","BTC-USDT","9","21","45","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","58","1.2","N/A","1","2","8","-0.52","0.9","50","4.17","12","-0.57","0.95","41.67","6.64","6.22","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","58","1.2","N/A","1","2","0","0","N/A","0","0","2","-2","0","0","1.11","-5.11","false"
"trendMomentum","ETH-USDT","20","50","45","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendMomentum","BTC-USDT","20","50","45","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","58","1.2","N/A","1","2","12","-6.42","0.42","33.33","6.73","14","2.66","1.26","50","5.49","4.53","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","58","1.2","N/A","1","2","0","0","N/A","0","0","4","-1.54","0.46","25","1.72","-0.2","false"
"trendMomentum","ETH-USDT","30","100","45","58","1.2","N/A","1","2","0","0","N/A","0","0","2","0.18","1.16","50","1.11","10.85","false"
"trendMomentum","BTC-USDT","30","100","45","58","1.2","N/A","1","2","0","0","N/A","0","0","2","-1.72","0","0","1.72","-5.16","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","58","1.2","N/A","1.2","1.8","8","-8.96","0.09","12.5","8.96","5","-1.47","0.71","40","2.89","1.72","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-2.21","0","0","1.24","-5.66","false"
"trendMomentum","ETH-USDT","9","21","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendMomentum","BTC-USDT","9","21","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","58","1.2","N/A","1.2","1.8","8","-1.8","0.7","50","5.01","12","-3.18","0.73","41.67","7.59","-3.15","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-2.21","0","0","1.24","-5.66","false"
"trendMomentum","ETH-USDT","20","50","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendMomentum","BTC-USDT","20","50","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","58","1.2","N/A","1.2","1.8","12","-5.57","0.49","41.67","7.14","14","-0.4","0.97","50","6.33","5.02","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","4","-2.01","0.36","25","1.88","-2.3","false"
"trendMomentum","ETH-USDT","30","100","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-0.13","0.9","50","1.24","7.5","false"
"trendMomentum","BTC-USDT","30","100","45","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","58","1.2","N/A","1.5","2.5","7","-8.73","0.12","14.29","9.38","5","-0.56","0.91","40","3.47","5.11","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.52","0","0","1.43","-6.47","false"
"trendMomentum","ETH-USDT","9","21","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.43","0","0","1.43","-4.29","false"
"trendMomentum","BTC-USDT","9","21","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","58","1.2","N/A","1.5","2.5","8","-5.12","0.45","25","8.07","11","-9.65","0.43","27.27","11.92","-24.67","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.52","0","0","1.43","-6.47","false"
"trendMomentum","ETH-USDT","20","50","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.43","0","0","1.43","-4.29","false"
"trendMomentum","BTC-USDT","20","50","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","58","1.2","N/A","1.5","2.5","11","-7.43","0.45","27.27","9.71","12","-7.46","0.56","33.33","10.42","-17.49","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","3","-3.9","0","0","2.1","-9.9","false"
"trendMomentum","ETH-USDT","30","100","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.8","0","0","1.8","-5.4","false"
"trendMomentum","BTC-USDT","30","100","45","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.1","0","0","2.1","-6.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.2","1","1.5","6","-4.96","0.09","16.67","5.48","8","-0.99","0.85","50","3.64","3.33","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.2","1","1.5","9","-4.78","0.22","44.44","5.44","20","-10.04","0.51","40","12.11","-25.99","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","4","-3.19","0.04","25","1.72","-7.7","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","3","-1.58","0.08","33.33","1.72","-4.08","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.2","1","1.5","17","-8.5","0.32","41.18","8.24","19","-5.03","0.7","47.37","7.14","-8.6","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.2","1","1.5","1","-0.85","0","0","0.85","4","-3.19","0.04","25","1.72","-7.7","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.2","1","1.5","1","-0.85","0","0","0.85","3","-1.58","0.08","33.33","1.72","-4.08","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.2","1","2","6","-4.63","0.16","16.67","5.48","6","1.38","1.27","50","2.73","3.53","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.2","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.2","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.2","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.2","1","2","7","-3.5","0.32","42.86","5.13","17","-11.76","0.44","29.41","10.4","-27.92","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.2","1","2","0","0","N/A","0","0","4","-2.98","0.11","25","1.72","-6.58","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.2","1","2","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.2","1","2","0","0","N/A","0","0","3","-1.37","0.2","33.33","1.72","-2.46","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.2","1","2","15","-5.88","0.48","40","6.61","16","-6.2","0.64","37.5","7.13","-10.73","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.2","1","2","1","-0.85","0","0","0.85","4","-2.98","0.11","25","1.72","-6.58","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.2","1","2","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.2","1","2","1","-0.85","0","0","0.85","3","-1.37","0.2","33.33","1.72","-2.46","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.2","1.2","1.8","6","-3.14","0.33","33.33","3.87","6","-0.16","0.97","50","3.56","7.47","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.2","1.2","1.8","5","-1.45","0.49","60","2.84","17","-11.7","0.45","35.29","8.95","-25.4","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","4","-3.43","0.07","25","1.87","-8.03","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-1.83","0","0","1.83","-5.49","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","3","-1.6","0.14","33.33","1.87","-3.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.2","1.2","1.8","12","-3.88","0.55","50","3.85","17","-8.15","0.58","41.18","8.27","-16.02","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.2","1.2","1.8","1","-0.93","0","0","0.93","4","-3.43","0.07","25","1.87","-8.03","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-1.83","0","0","1.83","-5.49","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.2","1.2","1.8","1","-0.93","0","0","0.93","3","-1.6","0.14","33.33","1.87","-3.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.2","1.5","2.5","6","-2.72","0.49","33.33","3.91","6","-4.01","0.57","33.33","6.38","-6.25","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.2","1.5","2.5","5","-3.21","0.29","40","3.56","9","-11.45","0.34","22.22","9.32","-27.37","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","2","-3.27","0","0","2.17","-8.71","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-2.17","0","0","2.17","-6.51","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.2","1.5","2.5","12","-4.73","0.58","41.67","5.61","9","-6.74","0.55","33.33","6.51","-11.59","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.2","1.5","2.5","1","-1.04","0","0","1.04","2","-3.27","0","0","2.17","-8.71","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-2.17","0","0","2.17","-6.51","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.2","1.5","2.5","1","-1.04","0","0","1.04","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.5","1","1.5","7","-5.86","0.08","14.29","6.38","9","-1.77","0.76","44.44","3.53","0.93","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.5","1","1.5","10","-1.29","0.74","60","3.49","23","-8.1","0.62","43.48","9.3","-15.6","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","5","-4.08","0.03","20","2.61","-10.47","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","4","-2.47","0.05","25","2.61","-7.05","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.5","1","1.5","19","-8.68","0.35","42.11","8.5","22","-3.03","0.83","50","7.14","-3.15","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.5","1","1.5","1","-0.85","0","0","0.85","5","-4.08","0.03","20","2.61","-10.47","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.5","1","1.5","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.5","1","1.5","1","-0.85","0","0","0.85","4","-2.47","0.05","25","2.61","-7.05","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.5","1","2","7","-5.53","0.13","14.29","6.38","9","0.69","1.09","44.44","2.53","0.4","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.5","1","2","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.5","1","2","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.5","1","2","8","1.1","1.28","62.5","2.75","21","-9.93","0.57","33.33","7.7","-25.46","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.5","1","2","0","0","N/A","0","0","5","-3.87","0.08","20","2.61","-9.55","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.5","1","2","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.5","1","2","0","0","N/A","0","0","4","-2.26","0.13","25","2.61","-5.83","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.5","1","2","17","-5.6","0.55","41.18","6.45","20","-4.34","0.78","40","7.14","-5.27","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.5","1","2","1","-0.85","0","0","0.85","5","-3.87","0.08","20","2.61","-9.55","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.5","1","2","0","0","N/A","0","0","1","-1.61","0","0","1.61","-4.83","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.5","1","2","1","-0.85","0","0","0.85","4","-2.26","0.13","25","2.61","-5.83","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.5","1.2","1.8","7","-4.12","0.28","28.57","4.85","9","-1.35","0.84","44.44","3.78","3.32","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.94","0","0","1.94","-5.82","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.94","0","0","1.94","-5.82","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.5","1.2","1.8","7","1.32","1.45","71.43","1.99","19","-10.44","0.53","36.84","8.26","-26.59","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","5","-4.4","0.06","20","2.84","-11.04","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","1","-1.83","0","0","1.83","-5.49","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","4","-2.57","0.1","25","2.84","-6.98","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.5","1.2","1.8","15","-5.42","0.51","46.67","5.47","19","-6.87","0.66","42.11","8.29","-12.88","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.5","1.2","1.8","1","-0.93","0","0","0.93","5","-4.41","0.06","20","2.85","-11.07","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.5","1.2","1.8","0","0","N/A","0","0","1","-1.83","0","0","1.83","-5.49","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.5","1.2","1.8","1","-0.93","0","0","0.93","4","-2.58","0.09","25","2.85","-7.11","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","0.8","1.5","1.5","2.5","7","-3.81","0.4","28.57","5","6","-3.8","0.6","33.33","6.17","-5.77","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","ETH-USDT","9","21","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","0.8","1.5","1.5","2.5","6","-0.25","0.94","50","3.55","10","-8.17","0.53","30","6.49","-12.83","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","2","-3.27","0","0","2.17","-8.71","false"
"trendMomentum","ETH-USDT","20","50","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-2.17","0","0","2.17","-6.51","false"
"trendMomentum","BTC-USDT","20","50","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.5","1.5","2.5","13","-6.05","0.53","38.46","7.13","10","-3.44","0.77","40","6.53","-3.06","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.5","1.5","2.5","1","-1.04","0","0","1.04","2","-3.27","0","0","2.17","-8.71","false"
"trendMomentum","ETH-USDT","30","100","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-2.17","0","0","2.17","-6.51","false"
"trendMomentum","BTC-USDT","30","100","48","58","0.8","1.5","1.5","2.5","1","-1.04","0","0","1.04","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","1.5","1","1.5","3","-1.07","0.33","33.33","1.59","6","0.24","1.06","50","1.99","0.74","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","48","58","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendMomentum","ETH-USDT","9","21","48","58","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","48","58","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","1.5","1","1.5","5","3.29","N/A","100","0","13","-4.06","0.64","38.46","3.78","-15.5","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","48","58","1","1.5","1","1.5","0","0","N/A","0","0","4","-3.75","0","0","2.61","-10.11","false"
"trendMomentum","ETH-USDT","20","50","48","58","1","1.5","1","1.5","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","20","50","48","58","1","1.5","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","1.5","1","1.5","9","0.4","1.11","66.67","2.45","14","-0.26","0.97","50","2.61","2.12","false"
